order_id,customer_id,province,amount,status,order_date
96,69,NgheAn,1667795.0,SHIPPING,2025-02-19
97,240,CanTho,N/A,Cancelled,2025-04-18
98,7,NgheAn,2069381.0,PENDING,2025-04-03
99,185,,3044118.0,cancelled,2025-04-10
100,49,,,pending,2025-02-13
101,361,NgheAn,2546229.0,Shipping,2025-04-08
102,175,DaNang,4082477.0,CANCELLED,31/02/2025
103,208,HoChiMinh,3847986.0,Cancelled,2025-07-09
104,392,HoChiMinh,399231.0,SHIPPING,2025-04-05
105,175,DaNang,4445838.0,SHIPPING,2025-01-06
106,328,HaiPhong,4726145.0,PENDING,31/02/2025
107,342,DaNang,2869399.0,CANCELLED,2025-07-27
108,273,HaNoi,3229213.0,Shipping,2025-09-12
109,360,HaNoi,618105.0,Shipping,2025-01-12
110,56,NgheAn,2037700.0,completed,2025-08-16
111,26,HoChiMinh,1329860.0,SHIPPING,2025-02-20
112,142,DaNang,4239605.0,Shipping,2025-10-18
113,52,NgheAn,2769607.0,Shipping,2025-02-09
114,343,HaNoi,N/A,SHIPPING,2025-07-17
115,87,CanTho,2132484.0,pending,
116,270,CanTho,1464465.0,cancelled,2025-09-29
117,336,DaNang,182963.0,Cancelled,2025-06-01
118,396,HoChiMinh,2073589.0,Pending,2025-03-22
119,351,CanTho,298283.0,pending,2025-07-23
120,371,DaNang,3609668.0,PENDING,2025-08-08
121,129,HoChiMinh,4689491.0,Pending,2025-02-20
122,371,CanTho,299479.0,COMPLETED,2025-02-28
123,214,CanTho,1815651.0,PENDING,2025-01-27
124,80,HaNoi,3356062.0,cancelled,2025-03-13
125,234,HaiPhong,3425931.0,Cancelled,2025-10-26
126,187,,1230135.0,completed,2025-03-07
127,59,HaiPhong,1410038.0,Cancelled,2025-07-03
128,313,NgheAn,3779081.0,Completed,2025-05-23
129,98,HoChiMinh,3160627.0,Completed,2025-01-21
130,5,DaNang,3135578.0,cancelled,2025-01-14
131,53,HoChiMinh,4568788.0,CANCELLED,2025-02-14
132,83,HaiPhong,2445847.0,Completed,2025-07-11
133,182,HoChiMinh,3736893.0,cancelled,2025-09-11
134,430,HaNoi,2249476.0,pending,2025-04-20
135,383,DaNang,809659.0,SHIPPING,2025-07-08
136,429,HaiPhong,3806976.0,cancelled,2025-10-08
137,423,HoChiMinh,2923918.0,Shipping,2025-07-09
138,237,DaNang,2188343.0,Pending,2025-02-12
139,291,CanTho,426593.0,shipping,2025-01-05
140,110,,2499068.0,Pending,2025-06-05
141,392,,1132826.0,cancelled,2025-03-15
142,337,NgheAn,1646104.0,cancelled,2025-03-02
143,226,HaiPhong,4025095.0,cancelled,2025-09-29
144,157,CanTho,4840461.0,CANCELLED,2025-07-24
145,374,HaiPhong,4151193.0,COMPLETED,2025-07-05
146,13,DaNang,3990845.0,Shipping,2025-07-18
147,379,HaiPhong,816193.0,cancelled,2025-10-04
148,303,HaiPhong,3806789.0,COMPLETED,2025-02-15
149,452,DaNang,335751.0,PENDING,2025-09-22
150,82,HaiPhong,367080.0,cancelled,2025-08-05
151,280,DaNang,1404539.0,pending,2025-02-11
152,54,DaNang,532375.0,PENDING,2025-03-15
153,418,NgheAn,2470594.0,SHIPPING,
154,465,HaiPhong,1784680.0,cancelled,2025-07-21
155,414,DaNang,2709832.0,completed,2025-09-07
156,370,HaNoi,4274845.0,pending,2025-06-28
157,413,,3219353.0,pending,2025-10-05
158,269,DaNang,4621631.0,PENDING,2025-08-04
159,469,HoChiMinh,4955501.0,Completed,2025-03-25
160,193,NgheAn,1977169.0,Completed,2025-04-15
161,271,DaNang,1576801.0,CANCELLED,2025-08-30
162,59,DaNang,3778019.0,COMPLETED,2025-02-01
163,9,HaiPhong,587946.0,SHIPPING,2025-06-10
164,95,DaNang,3020130.0,Completed,2025-05-01
165,242,HaiPhong,4477879.0,COMPLETED,2025-04-05
166,207,HoChiMinh,4712882.0,Cancelled,2025-10-08
167,282,CanTho,4575552.0,cancelled,2025-07-26
168,176,NgheAn,2027156.0,pending,2025-04-24
169,112,HoChiMinh,3882144.0,Shipping,2025-09-22
170,404,HaNoi,4530883.0,COMPLETED,2025-08-30
171,231,HoChiMinh,2108075.0,Shipping,2025-03-22
172,396,DaNang,699026.0,completed,2025-09-22
173,380,HaiPhong,312059.0,Cancelled,2025-10-01
174,293,HoChiMinh,4119338.0,PENDING,2025-03-18
175,43,DaNang,530976.0,Cancelled,2025-09-28
176,246,NgheAn,2739874.0,SHIPPING,2025-10-28
177,260,DaNang,1005699.0,PENDING,2025-08-02
178,350,HaNoi,2739688.0,shipping,2025-01-20
179,270,CanTho,1588196.0,completed,2025-06-11
180,39,HaiPhong,1830562.0,cancelled,2025-02-04
181,352,HoChiMinh,N/A,Pending,2025-07-21
182,383,HaNoi,3573209.0,SHIPPING,2025-07-13
183,244,HoChiMinh,2317535.0,Cancelled,2025-02-28
184,6,NgheAn,1487449.0,Completed,2025-03-19
185,193,,2800138.0,cancelled,2025-07-20
186,45,DaNang,3670646.0,COMPLETED,2025-07-12
187,169,DaNang,3632771.0,Cancelled,2025-08-29
188,170,CanTho,747071.0,SHIPPING,2025-02-22
189,49,HoChiMinh,2041281.0,COMPLETED,2025-04-09
190,429,CanTho,,PENDING,2025-04-27
191,64,CanTho,4607047.0,SHIPPING,2025-06-24
192,219,HaiPhong,3845964.0,Completed,2025-04-16
193,421,NgheAn,4610557.0,shipping,2025-06-19
194,319,HaNoi,4910658.0,Shipping,31/02/2025
195,405,HoChiMinh,984362.0,pending,2025-06-19
196,158,NgheAn,1919181.0,SHIPPING,2025-10-13
197,261,DaNang,1306701.0,CANCELLED,2025-03-23
198,276,DaNang,2591556.0,completed,2025-09-14
199,294,NgheAn,2858478.0,Completed,2025-04-11
200,14,NgheAn,1260767.0,COMPLETED,2025-03-11
201,296,CanTho,4648847.0,cancelled,2025-02-16
202,185,DaNang,4869213.0,SHIPPING,2025-08-20
203,70,HoChiMinh,884247.0,Pending,2025-05-16
204,382,DaNang,1478467.0,COMPLETED,2025-01-02
205,460,,4162236.0,Completed,2025-07-05
206,96,HaiPhong,2046782.0,pending,2025-01-17
207,401,NgheAn,3095340.0,completed,2025-07-15
208,328,HaNoi,2366718.0,COMPLETED,2025-07-30
209,74,HaiPhong,2058383.0,SHIPPING,2025-10-19
210,173,HaiPhong,2861769.0,completed,2025-05-05
211,171,HaNoi,2045730.0,Pending,2025-03-16
212,255,HaiPhong,2086554.0,pending,2025-06-26
213,320,NgheAn,4451433.0,shipping,2025-09-06
214,238,NgheAn,2851535.0,shipping,
215,464,HaiPhong,2189512.0,Cancelled,2025-09-24
216,463,HaNoi,3641635.0,CANCELLED,2025-06-01
217,461,CanTho,3771833.0,Shipping,2025-06-14
218,157,HaiPhong,4229691.0,PENDING,2025-03-05
219,125,HaiPhong,3489778.0,SHIPPING,2025-09-01
220,270,HoChiMinh,4704197.0,Cancelled,2025-07-22
221,451,HaNoi,2841611.0,Cancelled,2025-08-04
222,85,HoChiMinh,4521902.0,Shipping,2025-03-04
223,51,HaiPhong,2900641.0,COMPLETED,2025-10-03
224,233,HaNoi,168426.0,CANCELLED,2025-06-03
225,89,HaNoi,2016411.0,shipping,2025-09-29
226,183,NgheAn,204102.0,COMPLETED,2025-06-06
227,461,DaNang,758972.0,cancelled,2025-09-13
228,398,CanTho,4302082.0,COMPLETED,2025-06-01
229,355,HaNoi,4501681.0,Completed,2025-07-01
230,9,HoChiMinh,997965.0,Completed,2025-05-01
231,451,HaNoi,4808719.0,pending,2025-06-10
232,141,CanTho,2105095.0,completed,2025-08-16
233,87,HoChiMinh,1381301.0,CANCELLED,2025-04-11
234,369,HoChiMinh,4028388.0,cancelled,
235,269,HaNoi,3351816.0,completed,2025-04-03
236,142,HoChiMinh,2229700.0,pending,2025-02-09
237,271,,1458471.0,PENDING,2025-10-28
238,129,CanTho,4942314.0,PENDING,2025-05-26
239,98,HoChiMinh,192697.0,completed,2025-10-08
240,405,HoChiMinh,4586229.0,Pending,2025-08-25
241,300,CanTho,940481.0,pending,2025-01-31
242,285,,3925827.0,cancelled,2025-13-40
243,265,DaNang,604949.0,Completed,2025-03-26
244,224,HoChiMinh,3943494.0,Shipping,2025-05-12
245,406,NgheAn,2743587.0,completed,2025-09-08
246,437,HaiPhong,1052412.0,shipping,31/02/2025
247,497,NgheAn,4370755.0,Pending,2025-08-18
248,93,DaNang,3062339.0,Completed,2025-01-10
249,413,CanTho,4290527.0,Shipping,2025-05-15
250,16,HaNoi,3217329.0,PENDING,2025-10-19
251,297,NgheAn,317196.0,Completed,2025-03-16
252,218,HaNoi,3914503.0,Cancelled,2025-09-27
253,392,HaiPhong,899419.0,SHIPPING,2025-09-19
254,131,HoChiMinh,352653.0,completed,2025-08-21
255,211,CanTho,3533635.0,Cancelled,2025-04-21
256,491,HaNoi,765658.0,completed,2025-03-10
257,234,HaiPhong,2078788.0,PENDING,2025-05-04
258,270,HoChiMinh,1525434.0,pending,2025-10-12
259,218,HaNoi,1513722.0,Pending,2025-04-28
260,61,,475783.0,completed,2025-08-25
261,117,DaNang,,cancelled,2025-04-22
262,207,HaiPhong,,Pending,2025-06-25
263,467,HaiPhong,4680417.0,completed,2025-07-21
264,110,CanTho,2121385.0,SHIPPING,2025-04-21
265,127,HoChiMinh,2031097.0,completed,2025-04-15
266,305,CanTho,2476566.0,cancelled,2025-08-17
267,321,NgheAn,2724609.0,completed,2025-04-15
268,215,HaNoi,1845946.0,Pending,2025-05-22
269,141,HaiPhong,,Pending,2025-04-04
270,263,CanTho,1837433.0,completed,2025-02-22
271,79,NgheAn,3631097.0,CANCELLED,2025-05-04
272,465,HaNoi,2277177.0,pending,2025-07-16
273,438,CanTho,3362642.0,cancelled,2025-09-23
274,155,CanTho,979252.0,completed,2025-01-21
275,264,HaiPhong,1595786.0,COMPLETED,2025-04-17
276,218,CanTho,1338937.0,Completed,2025-10-08
277,372,CanTho,4181264.0,SHIPPING,2025-04-15
278,274,NgheAn,1963209.0,shipping,2025-03-11
279,444,DaNang,1883794.0,COMPLETED,2025-05-30
280,313,HoChiMinh,3748162.0,COMPLETED,2025-01-13
281,248,HaiPhong,3319078.0,Pending,2025-06-02
282,35,HoChiMinh,4777958.0,Cancelled,2025-03-04
283,445,DaNang,494963.0,Completed,2025-05-13
284,219,HaNoi,2475063.0,shipping,
285,477,DaNang,1147051.0,cancelled,2025-05-24
286,474,CanTho,1786056.0,completed,2025-03-27
287,365,HoChiMinh,4542190.0,Pending,2025-06-25
288,412,HoChiMinh,3521799.0,Shipping,2025-05-12
289,284,,1853253.0,pending,2025-03-03
290,33,CanTho,2503005.0,CANCELLED,2025-07-13
291,300,,4436108.0,Shipping,2025-06-16
292,38,HaNoi,4464222.0,pending,2025-06-15
293,290,,3229479.0,Cancelled,2025-04-06
294,197,HaiPhong,,cancelled,2025-01-16
295,483,HoChiMinh,,Pending,2025-01-25
296,211,HaiPhong,388285.0,SHIPPING,2025-05-22
297,238,CanTho,4028952.0,shipping,31/02/2025
298,350,HaiPhong,1833974.0,cancelled,2025-09-11
299,11,,1327854.0,completed,2025-04-27
300,113,HoChiMinh,67311.0,Pending,2025-07-21
301,281,CanTho,4426547.0,Pending,2025-10-15
302,354,DaNang,4437347.0,cancelled,2025-02-23
303,161,NgheAn,3448439.0,Completed,2025-07-22
304,494,HoChiMinh,3126984.0,COMPLETED,2025-06-20
305,252,HaiPhong,1464256.0,cancelled,2025-08-01
306,384,NgheAn,1842995.0,SHIPPING,2025-05-08
307,362,HoChiMinh,4098279.0,COMPLETED,2025-02-05
308,454,NgheAn,2586157.0,CANCELLED,2025-08-20
309,348,CanTho,4355651.0,PENDING,2025-07-31
310,28,DaNang,3710360.0,cancelled,2025-09-17
311,356,,1870190.0,Cancelled,2025-05-09
312,350,DaNang,4221422.0,completed,2025-04-15
313,425,HoChiMinh,3133808.0,Shipping,2025-03-06
314,426,DaNang,1915907.0,COMPLETED,2025-04-13
315,343,DaNang,4870376.0,Completed,2025-04-05
316,242,HaiPhong,2125553.0,completed,2025-05-19
317,324,NgheAn,291070.0,shipping,2025-03-13
318,366,HaNoi,1814493.0,PENDING,2025-05-27
319,276,HaNoi,4172214.0,shipping,2025-01-14
320,439,CanTho,1580543.0,completed,31/02/2025
321,410,NgheAn,3623272.0,CANCELLED,2025-07-20
322,209,HoChiMinh,2752444.0,Shipping,2025-04-21
323,410,HoChiMinh,2803107.0,SHIPPING,2025-02-24
324,460,DaNang,801707.0,shipping,2025-03-03
325,453,HaNoi,761009.0,Cancelled,2025-10-19
326,321,CanTho,450967.0,cancelled,2025-04-27
327,103,DaNang,800493.0,Cancelled,2025-01-27
328,4,DaNang,1714672.0,PENDING,2025-04-04
329,72,HoChiMinh,2102141.0,shipping,2025-01-17
330,414,HaiPhong,1113987.0,Shipping,2025-01-30
331,316,NgheAn,4697460.0,cancelled,2025-04-07
332,443,HoChiMinh,920449.0,Shipping,2025-01-25
333,14,HoChiMinh,-76586,Pending,2025-02-08
334,13,,2355909.0,CANCELLED,2025-09-21
335,454,HoChiMinh,3845955.0,pending,2025-01-06
336,136,HoChiMinh,4025243.0,shipping,2025-06-07
337,424,NgheAn,,pending,2025-07-25
338,210,,746870.0,PENDING,2025-10-23
339,166,CanTho,4063251.0,Cancelled,2025-05-22
340,187,NgheAn,1432116.0,shipping,2025-06-09
341,464,NgheAn,1359909.0,Cancelled,2025-02-18
342,110,NgheAn,3728826.0,COMPLETED,2025-01-25
343,280,DaNang,N/A,COMPLETED,2025-06-27
344,74,,158860.0,CANCELLED,2025-08-09
345,205,HaiPhong,1641417.0,pending,2025-02-18
346,276,HoChiMinh,379198.0,PENDING,2025-06-14
347,302,HaNoi,4815195.0,cancelled,2025-08-31
348,113,CanTho,,Shipping,2025-04-02
349,36,NgheAn,3899519.0,shipping,2025-04-04
350,269,HaNoi,-165353,Completed,2025-07-13
351,29,HoChiMinh,2549007.0,cancelled,2025-08-06
352,291,HaNoi,2209087.0,Pending,2025-08-21
353,240,CanTho,1908508.0,Shipping,2025-04-28
354,278,HaiPhong,,Pending,2025-01-17
355,232,CanTho,,Cancelled,2025-01-24
356,477,DaNang,-497493,Completed,2025-08-28
357,132,NgheAn,4947618.0,CANCELLED,2025-08-29
358,206,HaNoi,1208896.0,completed,2025-02-26
359,431,NgheAn,2582432.0,COMPLETED,2025-02-23
360,134,HaNoi,1291018.0,COMPLETED,2025-06-25
361,414,DaNang,121070.0,SHIPPING,2025-10-02
362,219,HoChiMinh,414067.0,shipping,2025-05-03
363,285,CanTho,4009848.0,SHIPPING,2025-02-06
364,438,HaNoi,933744.0,PENDING,2025-07-07
365,171,HaNoi,631156.0,CANCELLED,2025-05-28
366,94,HaiPhong,4513879.0,SHIPPING,2025-08-27
367,37,HaNoi,N/A,Completed,2025-06-11
368,373,HoChiMinh,4091886.0,shipping,2025-01-08
369,359,DaNang,3489529.0,Cancelled,2025-04-17
370,93,HoChiMinh,2358986.0,Completed,31/02/2025
371,67,DaNang,3069615.0,pending,2025-06-26
372,184,DaNang,3473694.0,COMPLETED,2025-02-05
373,377,NgheAn,1040945.0,cancelled,2025-07-29
374,37,NgheAn,4109734.0,cancelled,2025-07-11
375,210,DaNang,,SHIPPING,2025-09-17
376,49,DaNang,2917380.0,SHIPPING,2025-09-10
377,146,HaNoi,1166882.0,CANCELLED,2025-08-21
378,245,CanTho,3026254.0,Completed,2025-07-31
379,230,NgheAn,1699797.0,pending,2025-08-03
380,300,CanTho,3376715.0,cancelled,2025-01-07
381,126,HaNoi,2986836.0,shipping,2025-03-09
382,444,DaNang,1740768.0,shipping,2025-05-23
383,421,HaiPhong,2292974.0,Pending,2025-02-20
384,108,HaNoi,199817.0,CANCELLED,2025-07-11
385,303,NgheAn,2372487.0,CANCELLED,2025-03-21
386,186,HoChiMinh,2424204.0,Shipping,2025-06-11
387,334,HaiPhong,-35937,PENDING,2025-01-11
388,203,CanTho,3520173.0,Completed,2025-10-05
389,30,HaNoi,3961726.0,Shipping,2025-07-25
390,478,HoChiMinh,4160307.0,completed,2025-07-09
391,264,CanTho,67854.0,Pending,2025-02-12
392,491,NgheAn,3891237.0,Cancelled,2025-08-31
393,62,CanTho,1886034.0,SHIPPING,2025-01-09
394,188,HaNoi,2702629.0,pending,2025-07-31
395,274,,2841872.0,pending,2025-09-17
396,35,,2573052.0,COMPLETED,2025-02-15
397,158,DaNang,2974372.0,CANCELLED,2025-05-07
398,239,HaNoi,892463.0,Completed,2025-08-20
399,54,CanTho,816483.0,COMPLETED,2025-09-15
400,497,HaiPhong,2096224.0,completed,2025-03-02
401,6,HoChiMinh,824941.0,completed,2025-07-12
402,272,,2492517.0,pending,2025-13-40
403,467,HaiPhong,1532443.0,pending,2025-08-02
404,110,DaNang,1677495.0,Pending,2025-08-03
405,251,HoChiMinh,4638993.0,Completed,2025-09-14
406,50,CanTho,N/A,cancelled,31/02/2025
407,44,CanTho,3261153.0,shipping,2025-07-03
408,171,CanTho,4186468.0,PENDING,2025-06-09
409,32,HoChiMinh,2028715.0,Shipping,2025-06-15
410,115,NgheAn,210393.0,Pending,2025-07-10
411,185,CanTho,2462652.0,Completed,2025-09-27
412,5,DaNang,85035.0,Shipping,2025-02-23
413,304,DaNang,4208405.0,completed,2025-07-08
414,108,HaiPhong,2513279.0,pending,2025-04-05
415,265,DaNang,1297243.0,PENDING,2025-04-20
416,139,CanTho,1464568.0,cancelled,2025-02-15
417,349,HaNoi,4166109.0,pending,2025-04-26
418,169,HaNoi,3952095.0,CANCELLED,2025-03-21
419,329,DaNang,2006291.0,pending,2025-01-25
420,43,HaiPhong,3104129.0,completed,2025-01-12
421,350,HoChiMinh,2120808.0,Pending,2025-09-03
422,348,NgheAn,2230573.0,PENDING,2025-02-12
423,385,HoChiMinh,4015764.0,shipping,2025-08-12
424,228,DaNang,3347920.0,PENDING,2025-07-02
425,281,,2015993.0,Pending,2025-03-02
426,354,NgheAn,2103358.0,PENDING,2025-02-19
427,275,HoChiMinh,2388359.0,PENDING,2025-05-21
428,17,CanTho,2493434.0,SHIPPING,2025-09-11
429,354,CanTho,3724595.0,SHIPPING,2025-10-09
430,86,HaiPhong,1764025.0,CANCELLED,2025-01-08
431,84,NgheAn,3434525.0,cancelled,2025-09-24
432,232,HaiPhong,781778.0,shipping,2025-10-26
433,361,CanTho,1206238.0,CANCELLED,2025-09-08
434,134,DaNang,1322426.0,SHIPPING,2025-01-24
435,33,DaNang,2192016.0,SHIPPING,2025-04-20
436,317,HaNoi,2306125.0,completed,2025-13-40
437,250,HaNoi,3413205.0,COMPLETED,2025-02-22
438,257,HoChiMinh,2861982.0,Pending,2025-06-30
439,283,CanTho,2261206.0,cancelled,2025-03-19
440,498,DaNang,3931195.0,CANCELLED,2025-05-07
441,112,HoChiMinh,3836187.0,CANCELLED,2025-03-25
442,299,,1851902.0,Cancelled,2025-06-16
443,487,NgheAn,596614.0,Cancelled,2025-05-16
444,184,HaNoi,3355460.0,Completed,2025-05-10
445,147,DaNang,424987.0,Completed,2025-09-06
446,15,DaNang,4375387.0,Cancelled,2025-03-19
447,82,HaiPhong,2741752.0,Completed,2025-02-15
448,376,HoChiMinh,2164247.0,cancelled,2025-01-28
449,400,DaNang,3446711.0,completed,2025-08-20
450,177,NgheAn,1390079.0,Completed,2025-09-16
451,373,DaNang,595777.0,COMPLETED,2025-10-09
452,482,NgheAn,554927.0,pending,2025-01-02
453,290,HaNoi,1800398.0,completed,2025-06-08
454,73,HaNoi,2095811.0,PENDING,2025-01-16
455,74,NgheAn,3413289.0,pending,2025-09-27
456,45,HaiPhong,4630156.0,Cancelled,2025-09-13
457,451,NgheAn,N/A,pending,2025-03-13
458,41,,4702705.0,SHIPPING,2025-10-13
459,461,HaiPhong,1317508.0,PENDING,2025-06-03
460,113,NgheAn,4752229.0,CANCELLED,2025-10-05
461,474,HoChiMinh,3987489.0,SHIPPING,2025-09-08
462,352,HaiPhong,3857735.0,CANCELLED,2025-13-40
463,81,HaNoi,4351790.0,PENDING,2025-06-02
464,491,HaNoi,4157244.0,SHIPPING,2025-03-18
465,353,HaiPhong,386147.0,PENDING,2025-07-10
466,407,HoChiMinh,1785357.0,SHIPPING,2025-07-28
467,113,DaNang,1348205.0,SHIPPING,2025-05-04
468,300,DaNang,2301766.0,Cancelled,2025-06-30
469,121,CanTho,1096606.0,COMPLETED,2025-03-18
470,232,CanTho,1229342.0,completed,2025-04-05
471,336,HaiPhong,2892591.0,Cancelled,2025-09-25
472,294,HaNoi,375597.0,completed,2025-04-29
473,261,DaNang,3962067.0,Completed,2025-01-18
474,277,HaNoi,1260003.0,Pending,2025-09-15
475,112,HaNoi,1885138.0,Shipping,2025-03-12
476,183,HaNoi,2124560.0,pending,2025-03-11
477,344,HoChiMinh,4538197.0,CANCELLED,2025-07-14
478,288,HaiPhong,307536.0,pending,2025-01-08
479,17,CanTho,760165.0,pending,2025-03-23
480,106,HoChiMinh,1742473.0,SHIPPING,2025-06-13
481,477,HoChiMinh,4730730.0,Completed,2025-06-13
482,99,HoChiMinh,4418522.0,Completed,2025-05-02
483,372,NgheAn,3647724.0,shipping,2025-07-10
484,473,DaNang,3641006.0,COMPLETED,
485,347,HaNoi,955064.0,pending,2025-06-14
486,63,DaNang,4738277.0,Shipping,2025-05-15
487,42,NgheAn,4612245.0,COMPLETED,2025-02-09
488,500,NgheAn,3209099.0,COMPLETED,2025-06-19
489,54,DaNang,1783974.0,Shipping,2025-08-24
490,434,CanTho,779557.0,SHIPPING,31/02/2025
491,241,NgheAn,2032636.0,pending,2025-10-27
492,27,DaNang,2035902.0,COMPLETED,2025-03-30
493,422,HoChiMinh,2149151.0,PENDING,2025-04-23
494,493,CanTho,953692.0,pending,2025-01-13
495,8,HoChiMinh,1339865.0,CANCELLED,2025-06-22
496,317,HaiPhong,1291234.0,Cancelled,2025-08-31
497,381,DaNang,4425240.0,completed,2025-03-15
498,298,HaiPhong,2955086.0,shipping,2025-10-04
499,132,DaNang,2368394.0,SHIPPING,2025-03-25
500,288,DaNang,1213831.0,Completed,2025-06-10
501,299,CanTho,1456013.0,Completed,2025-13-40
502,50,NgheAn,2818692.0,pending,2025-09-03
503,255,NgheAn,3330597.0,Shipping,2025-01-01
504,206,DaNang,2338166.0,Shipping,2025-10-19
505,47,DaNang,N/A,Shipping,2025-09-04
506,74,HaNoi,298884.0,Cancelled,2025-08-15
507,144,HaNoi,3999859.0,completed,2025-07-24
508,131,HoChiMinh,2798108.0,pending,2025-06-30
509,485,HaNoi,1488542.0,shipping,2025-03-19
